Row,subj01,subj02,subj03,subj04,subj05,subj06,subj07,subj08,subj09,subj10,subj11,subj12,subj13,subj14,subj15,subj16,subj17,subj18,subj19,subj20,subj21,subj22,subj23,subj24
bathrobe,1.79700365223733,2.20489544015236,2.1447594265583,1.16808120195817,2.19221104982645,1.69751475220909,1.31499536185852,1.86139862517348,1.3676693904733,1.49791674193083,1.65512549160893,1.22645322594948,1.66616913039849,1.49419207611382,1.56329109000637,2.16365188321239,2.03053017502251,2.19091653636708,1.2646837769406,-1.85706845417296,1.74549100741377,2.13132622190797,1.92752069090162,1.64681254519661
belt,-0.497931352554925,-0.532261627341595,0.207914385987775,-0.682751688468507,0.289250069074324,0.161024208935113,-0.0213820384042036,0.0227986398184028,0.121614916645585,-1.028081136536,-0.722614233786989,-0.355282085294888,-0.50024463253099,0.116527465021554,0.20056528512822,0.405157179691267,0.0768017385376795,0.244765872016411,-0.143650050387463,0.197560473848187,-0.895661384756601,0.136249164870829,0.0314664323755393,0.0817657120966509
bikini,0.0584165273947119,-0.763106199298916,-1.3731836063147,-1.2996959852774,-1.23311871552738,-1.34473652347339,-1.26866761198275,0.0227986398184028,0.420667990364237,-1.028081136536,-0.831935600471858,-0.314724769621956,-1.14735523704239,-1.26113714607071,-1.51157739279561,-1.35333752382986,-1.33796712926168,-1.13999517761772,-1.55198387771553,0.197560473848187,-0.934501861112048,-0.982940403710984,-1.98561256605646,-1.51522085229106
blouse,-0.880420520020301,-0.631195015323304,0.207914385987775,0.580515204997319,0.66984226522475,0.161024208935113,1.01802260624458,0.0227986398184028,-0.476491230791719,0.234917802697415,-0.886596283814293,-0.193052822603158,-0.556515119879808,0.116527465021554,0.20056528512822,-0.0872213372946476,0.346281522880414,0.319617820645282,-0.143650050387463,0.671705611083837,0.308393382262247,0.184909580896126,0.0314664323755393,0.337283562398685
boots,0.0584165273947119,-0.796083995292819,-1.49176595573738,-1.2996959852774,-1.23311871552738,-1.34473652347339,-1.23897033642135,-1.77902934582957,-0.227280336026176,-1.028081136536,-0.777274917129423,-1.1258710830806,-1.14735523704239,-1.26113714607071,-1.47663570549104,-1.17748805347774,-1.33796712926168,-1.36455102350433,-0.93231699369118,-2.17316521233006,-1.24522567195562,-1.08026123576158,-0.331607787342221,-1.16388380812576
bra,0.0584165273947119,-0.36737264737208,1.74948492848268,0.698028404389489,0.289250069074324,0.161024208935113,1.25560081073574,0.0227986398184028,0.420667990364237,0.234917802697415,0.452590458075361,1.46979711998707,1.01905852588709,0.0878261189571318,0.20056528512822,0.0534582389870422,0.346281522880414,0.132487949073103,1.2646837769406,0.671705611083837,0.0365100477741198,-0.155713331280948,-0.371949367310861,0.0817657120966509
bracelet,0.0584165273947119,0.0613387005486596,0.247441835795337,0.903676503325786,0.289250069074324,0.161024208935113,0.424077095016705,0.0227986398184028,-0.177438157073067,0.234917802697415,1.46381309991041,0.293634965472031,0.878382307515045,0.116527465021554,0.20056528512822,-0.649939642421407,0.346281522880414,-0.279197768385692,-0.143650050387463,-2.17316521233006,-0.429575668491241,0.184909580896126,0.0314664323755393,0.209524637247668
coat,-1.6801705974479,-0.796083995292819,-0.938381658431517,-1.35845258497348,-0.852526519376954,-1.37546633433887,-1.29836488754414,-1.81580134553667,-1.37365045194768,-1.00282115775133,-0.777274917129423,-1.20698571442647,-1.14735523704239,-1.28983849213513,-1.23204389435906,-1.35333752382986,-1.33796712926168,-1.55168089507651,-1.52381720116897,-2.33121359140861,-1.24522567195562,-2.0048091402422,-1.66287992630734,-1.51522085229106
collar,1.10156880230028,-0.400350443365983,0.207914385987775,0.551136905149276,0.137013190614153,0.161024208935113,-0.0213820384042036,0.0227986398184028,-1.32380827299457,-1.028081136536,0.452590458075361,0.658650806528423,0.25940694667805,0.116527465021554,-1.05733545783622,-0.614769748350984,0.346281522880414,0.319617820645282,-0.143650050387463,0.513657232005287,-0.118851857647667,-0.107052915255652,0.0314664323755393,0.433102756261947
cuff,0.0584165273947119,0.0943164965425627,0.840353582908764,0.933054803173828,0.289250069074324,0.161024208935113,-1.0310894074916,0.0227986398184028,0.520352348270455,0.234917802697415,1.68245583328014,-0.88252718904301,1.10346425691032,0.116527465021554,0.20056528512822,0.581006650043379,0.346281522880414,-1.06514322898884,-0.143650050387463,0.434633042466012,-0.623778050268474,0.184909580896126,0.515565391999219,0.720560337851735
dress,-1.29768142998253,-0.36737264737208,-0.305942461510528,-0.1245639913557,-0.471934323226528,1.66678494134362,1.04771988180598,0.280202637768113,0.171457095598694,0.234917802697415,-0.804605258800641,0.334192281144963,-0.725326581926261,0.116527465021554,0.20056528512822,-0.0520514432242251,0.346281522880414,0.693877563789641,-1.27031711224992,0.276584663387462,1.78433148376922,0.184909580896126,0.0314664323755393,0.624741143988473
earrings,0.0584165273947119,-0.334394851378177,0.168386936180213,0.551136905149276,0.289250069074324,0.161024208935113,-0.0213820384042036,0.0227986398184028,-0.177438157073067,0.234917802697415,1.70978617495136,1.18589591027654,-0.472109388856581,-1.28983849213513,0.20056528512822,-0.12239123136507,0.346281522880414,-0.0172159481846405,-0.143650050387463,0.987802369240937,0.114191000485013,0.184909580896126,0.0314664323755393,0.624741143988473
