Row,subj01,subj02,subj03,subj04,subj05,subj06,subj07,subj08,subj09,subj10,subj11,subj12,subj13,subj14,subj15,subj16,subj17,subj18,subj19,subj20,subj21,subj22,subj23,subj24,subj25
alabama,-1.0746192052422,-1.64952772865934,-1.33150051930499,-1.14511504223891,-1.82548764731792,-2.22514733232836,-0.374586228495804,-0.601640341778024,-1.91673116817941,-1.0330075922687,-2.00581971632317,0.506710075284802,-1.4674896396568,-1.39463411638439,-1.22998522724377,-0.12792878523814,-0.239350268414919,0.65245766928321,-0.532284739700905,-1.10077674445758,-0.707297779585808,-1.76605132755966,-1.80985584784625,-1.66258335111812,-1.13662187316946
alaska,-1.69363948475959,-0.36618146673558,-0.28764122716693,-1.6533021911615,0.383287441963549,0.33761624521557,-0.668763894853765,0.677507012442114,-1.91673116817941,-1.3305817958029,0.582599827477726,1.91423806218703,1.04501640160722,1.08398101936986,-1.54879943855631,1.54814353472679,0.319879330685359,0.146676530303977,-1.10710627285523,-0.272086598065424,0.792755351926509,0.697869277160423,1.63128836439996,-0.25122227207048,-0.701372797010478
arizona,-0.0429187393798726,-0.195068631812412,-0.171656861373813,0.633539978990165,0.383287441963549,0.33761624521557,0.409887548458759,1.69200318992705,-0.0721781611448319,0.624905827421807,0.00739548441085999,0.136307973468426,-0.490403956943015,0.175155469593301,-0.783645331406219,-0.162134342788445,0.711340050055553,0.905348238772826,0.559876173292313,-0.341144110264771,0.0200007084201641,-0.207983886339607,-0.135785690537283,0.642639744659692,-1.82058470713358
arkansas,-0.125454776648858,-1.47841489373617,0.292280601798656,-0.552230035162551,-0.915992022319668,-1.05519004692787,-0.962941561211726,-0.292880635586956,0.24861366616553,-0.735433388734508,-0.362378736132126,-1.19713959307053,-1.88624064653414,-1.14677260280897,-1.26186664837503,-1.22250662684789,-1.02227170715531,-0.359104608675256,-0.934659812908933,-0.824546695660195,-1.29822780109066,-0.389154519039613,-0.089283741723145,0.360367528850164,0.604374431466475
california,1.89667813644129,1.68717255234244,1.68409299131606,1.22642498606652,1.35774704017596,1.95327154410196,0.213769104220118,2.04487142557399,2.25356258685529,1.39009663650973,0.623685851982502,2.06239890291358,1.74293474640278,1.62101429878328,1.22488419986277,-1.15409551174728,1.606107408616,0.146676530303977,1.88196569954726,3.66419159729731,1.88370308393547,1.31384942834044,2.46832344305444,2.1951369316121,0.853088189271609
colorado,1.89667813644129,2.9705188142662,0.872202430764242,0.972331411605227,0.188395522321067,0.114767238472619,0.998242881174682,1.73611171938292,0.16841570933794,1.90022384256835,0.911288023515936,-0.0118528672581238,0.34709805681166,1.455773289733,0.45973009271268,-0.162134342788445,1.04687780951572,0.905348238772826,0.617358326607745,0.418488523928039,-0.570929313084688,0.987742289480433,1.25927277388686,0.642639744659692,0.293482234210058
connecticut,-0.950815149338717,2.45718030949669,-1.56346925089122,0.802935695297696,2.33220663838837,1.1175877688159,1.24339093647298,-0.160555047219355,1.21098914809662,-1.20304999428824,0.54151380297295,-1.12305917270725,1.27765584987241,0.794809253531865,1.0654770942065,0.898237941271003,1.49426148879594,0.146676530303977,1.65203708628553,-0.617374159062156,1.83824692843509,1.53125418758045,1.35227667151513,1.3953656534851,0.604374431466475
delaware,-0.620671000262774,0.489382707880261,-1.56346925089122,0.972331411605227,1.35774704017596,0.114767238472619,-0.864882339092406,-0.336989165042823,-0.874157729420737,-0.862965190249162,0.171739582429965,-1.2712200134338,0.16098649819951,0.794809253531865,1.16112135760026,-0.162134342788445,0.0402645311352199,-0.864885747654488,1.19217985976207,-0.0649140614673854,1.24731690693024,1.20514704872044,-0.740311025121076,0.2192314209454,0.417839113112625
florida,1.77287408053782,-0.0239557968892436,0.988186796557359,0.972331411605227,0.0584675758927451,0.00334273510114438,0.0176506599814776,1.64789466047118,1.85257280271734,1.39009663650973,1.28106224405892,-0.160013707984674,1.5102952981376,0.505637487693868,-0.369186856699919,0.932443498821307,0.375802290595386,-0.106214039185639,-0.474802586385473,1.38529369471889,1.11094844042912,-1.36747593561965,0.143226002347545,0.830821221866044,0.728731310369042
georgia,-0.166722795283351,0.318269872957093,0.640233699178007,-0.552230035162551,-0.591172156248863,-1.22232680198508,0.753094825876381,-0.248772106131089,-1.51574138404146,0.624905827421807,-1.06084115271332,-0.900817911617425,0.114458608546472,0.13384521733073,-1.58068085968756,0.966649056371612,-0.910425787335252,-0.864885747654488,0.0425367934534202,0.556603548326731,-0.570929313084688,-0.642793404819621,-0.833314922749352,-1.333265766007,-0.950086554815611
hawaii,1.73160606190332,0.0616006205723404,2.26401482028165,1.14172712791276,1.68256690624677,0.78331425870147,0.409887548458759,1.64789466047118,0.328811622993121,1.85771324206347,1.36323429306847,1.02527301782773,1.74293474640278,0.670878496744152,0.906069988550233,1.54814353472679,0.879108929785636,3.18136336417937,0.904769093184908,-0.203029085866078,2.02007155043659,0.0456549994404014,1.21277082507272,1.06604806837398,1.35051570488188
idaho,-0.373062888455816,-0.280625049273996,0.756218064971125,-0.298136460701255,-0.656136129463024,-0.0523695165845932,-0.717793505913425,-0.248772106131089,-1.35534547038628,-0.522880386210084,-0.0747765645986923,-1.2712200134338,0.114458608546472,-0.857600836970973,-0.688001068012457,-1.22250662684789,-0.742656907605169,-0.106214039185639,-0.992141966224365,0.21131598733,-0.343648535582822,-0.89643229059963,-0.740311025121076,-0.48644911857842,-1.13662187316946
illinois,0.41102946559955,-0.36618146673558,0.292280601798656,0.802935695297696,0.318323468749389,0.33761624521557,0.949213270115021,-0.51342328286629,0.0882177525103491,0.837458829946232,0.500427778468174,1.32159469928083,1.04501640160722,0.257775974118443,0.109034460268888,0.727210153519479,-0.854502827425224,0.399567099793593,1.2496620130775,1.17812115812085,-0.616385468585061,0.0456549994404014,-0.87981687156349,1.06604806837398,0.169125355307491
indiana,0.204689372427085,-0.280625049273996,-1.21551615351187,-0.636927893316317,-0.266352290178059,-0.609492033441968,-0.374586228495804,-1.35148534252776,1.53178097540698,-0.862965190249162,-0.403464760636902,0.210388393831702,-0.676515515555165,-0.857600836970973,0.619137198368949,0.761415711069784,-0.183427308504891,-0.106214039185639,-0.819695506278068,-0.824546695660195,-0.389104691083195,-0.570325151739619,-0.87981687156349,0.313322159548576,0.169125355307491
iowa,-1.23969127978017,-0.537294301658748,0.176296236005539,-0.298136460701255,-0.915992022319668,-0.665204285127706,0.262798715279779,-0.64574887123389,-2.15732503866219,-0.395348584695429,-1.38952934875153,0.0622275531051513,-0.304292398330865,0.13384521733073,-0.62423822574995,0.795621268620088,-0.798579867515196,0.399567099793593,-0.992141966224365,-0.548316646862809,-0.298192380082448,-0.715261657899624,-0.693809076306938,0.125140682342224,-0.39048059975406
kansas,-0.496866944359295,-0.451737884197164,0.0603118702124213,-0.891021467777613,0.383287441963549,-0.665204285127706,-0.766823116973086,-2.3659815200127,-0.713761815765556,-0.437859185200314,-1.71821754478974,-0.9748983319807,-0.490403956943015,0.092534965068159,-1.16622238498126,-1.08568439664667,-0.239350268414919,-1.37066688663372,-0.41732043307004,0.0732009629313072,-0.752753935086181,-1.47617831523965,-0.507801281050387,-1.333265766007,-0.825729675913044
kentucky,-0.703207037531759,-1.39285847627459,-0.0556724955806959,-1.22981290039267,0.383287441963549,-1.05519004692787,-1.74741533816629,-1.39559387198363,0.569405493475892,1.00750123196577,0.00739548441085999,0.803031756737902,-1.88624064653414,-1.64249562995982,-1.54879943855631,-1.18830106929759,-1.19004058688539,-0.611995178164872,-0.474802586385473,0.349431011728692,-0.980034712588047,-0.751495784439625,0.887257183373752,-1.28622039670542,-0.639194357559194
louisiana,-1.44603137295263,-0.537294301658748,-0.983547421925633,-1.39920861670021,-1.56563175446128,-1.77944931884246,0.360857937399099,-1.92489622545403,0.729801407131073,-1.11802879327847,-0.362378736132126,0.506710075284802,-1.00221074312643,-1.22939310733411,-1.45315517516255,-1.35932885704911,-0.630810987785113,-1.1177763171441,-0.41732043307004,-0.617374159062156,-1.43459626759178,-1.65734894793966,-0.182287639351421,-1.89781019762606,-1.82058470713358
maine,0.204689372427085,-0.280625049273996,-0.28764122716693,0.633539978990165,-0.915992022319668,1.17330002050163,1.78271665812924,-0.689857400689757,0.890197320786255,1.00750123196577,0.705857900992055,0.432629654921527,-1.79318486722806,0.753499001269294,-0.592356804618696,-0.162134342788445,1.606107408616,-0.106214039185639,1.13469770644664,-1.65323684205235,-0.525473157584315,1.38631768142045,0.375735746418235,0.642639744659692,-0.887908115364328
maryland,0.122153335158099,1.51605971741927,-1.09953178771875,-0.298136460701255,-0.915992022319668,0.671889755329995,0.55697638163774,-0.204663576675222,0.809999363958664,-1.16053939378336,0.130653557925188,0.358549234558252,0.812376953342034,0.753499001269294,1.41617272665029,1.54814353472679,1.2146466892458,1.15823880826244,1.2496620130775,0.694718572725424,0.292737641422403,1.24138117526044,-0.089283741723145,-0.298267641372068,0.977445068174176
massachusetts,0.328493428330564,0.318269872957093,-0.171656861373813,1.98870570945041,1.35774704017596,1.84184704073048,1.096302103294,-0.381097694498689,0.489207536648302,-0.395348584695429,0.623685851982502,0.136307973468426,1.60335107744367,0.877429758057007,1.19300277873152,1.54814353472679,1.32649260906586,-0.106214039185639,1.19217985976207,-0.341144110264771,1.52005383993248,1.71242482028046,1.58478641558582,0.45445826745334,0.604374431466475
michigan,0.122153335158099,-0.708407136581916,-2.95528164040863,0.0406549719138072,-0.915992022319668,0.727602007015732,-1.60032650498731,0.633398482986248,0.16841570933794,-0.565390986714968,-0.280206687122573,-1.49346127452363,-1.0952665224325,0.464327235431297,0.746662882893964,0.761415711069784,-1.4137324265255,0.399567099793593,-0.589766893016338,-0.203029085866078,-0.843666246086927,0.552932771000418,-0.228789588165559,-1.14508428880065,1.22615882597931
minnesota,0.576101540137521,-0.451737884197164,0.872202430764242,0.718237837143931,-0.266352290178059,-0.553779781756231,-0.864882339092406,0.280530247339313,0.0882177525103491,-0.990496991763817,-1.71821754478974,0.0622275531051513,0.207514387852547,-0.403188062082692,0.651018619500203,-0.162134342788445,0.54357117032547,0.399567099793593,-0.589766893016338,-0.548316646862809,0.156369174921284,1.13267879564044,-0.740311025121076,-0.204176902768892,1.10180194707674
mississippi,0.452297484234042,-2.16286623342884,-1.67945361668434,-1.06041718408514,-0.915992022319668,-0.832341040184919,-2.23771144876289,0.0599876000599789,1.05059323444144,1.00750123196577,-1.75930356929452,0.284468814194977,-1.28137808104465,-1.72511613448496,-1.61256228081882,-1.15409551174728,-0.686733947695141,0.146676530303977,-0.934659812908933,-0.203029085866078,-1.43459626759178,-1.58488069485965,-0.182287639351421,-1.52144724321336,-1.44751407042588
missouri,-1.44603137295263,-0.708407136581916,-1.09953178771875,-0.0440428862399583,-0.915992022319668,-1.11090229861361,-0.423615839555464,-0.557531812322157,0.328811622993121,-1.62815599933709,-0.198034638113021,-0.752657070890875,-0.350820287983903,-0.940221341496114,-0.847408173668726,-1.87241222030368,-0.686733947695141,-0.359104608675256,-0.64724904633177,-0.133971573666732,-0.661841624085434,-0.679027531359623,-0.321793485793835,-0.72167596508636,-0.39048059975406
montana,0.122153335158099,0.746051960265013,-0.867563056132516,-1.39920861670021,-0.266352290178059,-0.665204285127706,0.262798715279779,-0.381097694498689,-0.232574074800013,-0.905475790754047,1.36323429306847,-0.82673749125415,0.0679307188934348,0.13384521733073,-0.464831120093681,-1.87241222030368,0.711340050055553,0.399567099793593,-1.10710627285523,0.487546036127385,0.0200007084201641,-1.33124180907964,-0.972820769191766,-0.157131533467304,-0.887908115364328
