Row,subj01,subj02,subj03,subj04,subj05,subj06,subj07,subj08,subj09,subj10,subj11,subj12,subj13,subj14,subj15,subj16,subj17,subj18,subj19,subj20,subj21,subj22,subj23,subj24
bathrobe,0.436740973953168,0.313049516849971,0.313049516849971,0.248641283779327,0.433023123251817,0.40988421574942,0.637426792165154,-0.905782567483312,0.554556591605281,0.525630416681291,0.505317769807246,0.545764218405498,0.305590396416454,0.726170093697015,0.482834898048289,0.532458998857822,-0.105926213991463,0.488219978615794,1.77827140739852,0.541463498256788,0.476112074076617,0.502669800458837,0.20669620795796,0.430353206451338
belt,0.436740973953168,0.313049516849971,1.87829710109982,1.61449586956262,0.433023123251817,0.40988421574942,0.680848235773134,1.14059977347625,1.1619961571523,1.56777250675572,0.505317769807246,0.545764218405498,0.305590396416454,0.683099506882245,0.516981637655664,0.500952549221265,1.3385221586194,0.44569210591407,0.71743782366542,0.541463498256788,0.565606824842899,0.544982073224733,0.564302104078998,1.02806599318931
bikini,-1.52349679064812,-1.25219806739988,-1.25219806739988,-1.11721330200397,-1.48698506475152,-1.52810261994524,-1.53364538823387,-0.926453096179873,-1.23203036588596,-1.07014965874518,-1.27397015204925,-1.23469162060045,-1.31557881534192,-1.25507689978239,-1.22450208232048,-1.07436993260661,-1.20645830740927,-1.63817365647042,-1.56138987472419,-1.32823090180118,-1.26903556586587,-1.40138247400646,-1.40253032458671,-1.29986801831647
blouse,-1.52349679064812,-1.25219806739988,-1.25219806739988,-1.03358955185397,-1.4461338267089,-1.33430393637577,-1.53364538823387,-0.926453096179873,-1.05337167013683,-1.00501577811553,-1.27397015204925,-1.23469162060045,-1.19399112446005,-1.03972396570854,-0.917181425854104,-1.04286348297005,-1.10328342365135,-0.745088329734209,-1.56138987472419,-1.32823090180118,-1.09004606433331,-0.470512473156757,-1.40253032458671,-1.20549231514732
boots,0.436740973953168,0.313049516849971,0.313049516849971,-0.615470801103984,0.433023123251817,0.894380924673083,0.637426792165154,1.07858818738656,0.733215287354405,-0.35367697181901,0.505317769807246,0.545764218405498,0.305590396416454,0.640028920067476,0.653568596085166,-0.633279637694807,-0.484234121103833,0.488219978615794,0.206666098164299,0.541463498256788,0.476112074076617,0.544982073224733,-0.329712636223597,1.37411023814287
bra,-1.52349679064812,-1.25219806739988,-1.25219806739988,-0.810592884787312,-1.52783630279415,-1.91569998708417,-1.53364538823387,-0.926453096179873,-1.23203036588596,-1.07014965874518,-1.27397015204925,-1.27102745404956,-1.72087111828152,-1.21200631296762,-1.22450208232048,-1.07436993260661,-1.24084993532857,-1.63817365647042,-1.56138987472419,-1.32823090180118,-1.44802506739843,-1.57063156507004,-1.40253032458671,-1.29986801831647
bracelet,0.436740973953168,0.313049516849971,0.313049516849971,-0.503972467570653,0.0245107428255746,-1.81880064529943,0.637426792165154,-0.926453096179873,-1.05337167013683,-1.03758271843036,-0.989284084552214,-1.27102745404956,-0.586052670050654,-0.953582792078998,-1.22450208232048,-1.04286348297005,-0.931325284054815,-0.277281730015242,0.403116761818576,-0.393383701772197,0.341869947927195,-1.35907020124056,-0.866121480405154,-1.23695088287037
coat,0.436740973953168,0.313049516849971,0.313049516849971,1.3357500357293,0.433023123251817,0.94283059556545,0.637426792165154,-0.885112038786751,1.3049231137516,0.525630416681291,0.505317769807246,0.545764218405498,0.305590396416454,0.812311267326554,0.482834898048289,0.500952549221265,0.925822623587726,0.488219978615794,0.403116761818576,0.541463498256788,0.476112074076617,0.544982073224733,0.921908000200036,0.430353206451338
collar,1.02481230333356,0.313049516849971,0.313049516849971,1.47512295264596,0.433023123251817,0.40988421574942,0.637426792165154,1.11992924477969,-1.12483514843648,1.37237086486677,1.60847628135828,0.545764218405498,1.60252576582316,0.769240680511784,1.54138382587693,1.69819763541045,0.994605879426338,0.488219978615794,0.71743782366542,0.541463498256788,0.65510157560918,-0.597449291454443,0.564302104078998,0.49327034189744
cuff,1.80890740917407,1.87829710109982,0.313049516849971,1.47512295264596,0.433023123251817,0.40988421574942,0.637426792165154,1.14059977347625,1.09053267885265,1.86087496958916,1.46613324760976,2.32622005741145,1.44040884464732,0.726170093697015,1.47309034666218,1.32012023977176,1.06338913526495,1.21119381454511,0.756727956396275,0.541463498256788,2.04227021248654,2.06822389279697,0.921908000200036,0.398894638728287
dress,-1.52349679064812,-1.25219806739988,-1.25219806739988,-0.949965801703975,-1.52783630279415,-0.80135755655974,-1.53364538823387,-0.926453096179873,-1.23203036588596,-1.00501577811553,-1.27397015204925,-1.23469162060045,-1.4371665062238,-1.12586513933808,-1.22450208232048,-1.07436993260661,-1.24084993532857,-1.63817365647042,-1.52209974199334,-1.32823090180118,-1.40327769201529,-1.52831929230414,-1.40253032458671,-1.29986801831647
earrings,0.436740973953168,-1.25219806739988,-1.25219806739988,-1.08933871862064,0.228766933038696,0.40988421574942,-0.404687854426378,-0.905782567483312,-1.23203036588596,-1.03758271843036,-0.206397398935354,-1.23469162060045,-1.11293266387213,-1.21200631296762,-1.12206186349836,-1.0113570333335,-0.965716911974121,-0.107170239208345,-0.972037883761363,-0.393383701772197,-1.35853031663215,-0.978259746347502,-1.22372737652619,-1.07965804425511
glasses,0.436740973953168,0.313049516849971,0.313049516849971,0.220766700395994,0.433023123251817,0.40988421574942,0.637426792165154,1.14059977347625,0.554556591605281,0.525630416681291,0.505317769807246,0.509428384956397,0.305590396416454,0.640028920067476,0.482834898048289,0.500952549221265,0.375556576878825,0.488219978615794,0.403116761818576,0.541463498256788,0.476112074076617,0.544982073224733,0.385499156018479,0.335977503282185
gloves,0.436740973953168,0.313049516849971,0.313049516849971,0.248641283779327,0.433023123251817,0.40988421574942,0.637426792165154,1.14059977347625,0.554556591605281,-0.0931414493004022,-0.811355292366564,0.545764218405498,0.508236547886252,0.769240680511784,0.482834898048289,0.500952549221265,0.169206809362987,0.488219978615794,0.678147690934564,0.541463498256788,0.520859449459758,-0.132014291029594,0.385499156018479,-0.0415253093944274
gown,-1.44508728006407,-1.25219806739988,-1.25219806739988,-1.03358955185397,-1.36443135062365,-0.849807227452106,-1.49022394462589,-0.905782567483312,-1.19629862673613,-1.07014965874518,-1.27397015204925,-1.23469162060045,-1.68034188798756,-1.08279455252331,-1.22450208232048,-1.07436993260661,-1.13767505157065,-1.29795067485662,-1.52209974199334,-1.32823090180118,-1.40327769201529,-0.766698382518025,0.027893259897441,-1.29986801831647
hat,0.436740973953168,0.313049516849971,0.313049516849971,0.220766700395994,0.433023123251817,1.52422664627385,0.637426792165154,1.09925871608312,0.554556591605281,0.981567581088855,0.932346871052806,0.94545838634561,0.305590396416454,0.726170093697015,0.516981637655664,1.22560089086209,1.13217239110356,0.488219978615794,1.54253061101338,0.541463498256788,0.476112074076617,-0.00507747273190734,0.385499156018479,0.367436071005236
jacket,0.436740973953168,0.313049516849971,0.313049516849971,1.1685025354293,0.433023123251817,1.03972993735018,0.594005348557173,0.107073338648187,0.554556591605281,0.525630416681291,0.505317769807246,0.545764218405498,0.67035346906209,0.726170093697015,0.482834898048289,0.500952549221265,0.169206809362987,0.488219978615794,0.403116761818576,0.541463498256788,0.476112074076617,0.968104800883687,0.385499156018479,0.367436071005236
jeans,0.436740973953168,0.313049516849971,0.313049516849971,0.192892117012662,0.433023123251817,0.40988421574942,0.637426792165154,1.09925871608312,0.911873983103529,0.525630416681291,0.505317769807246,0.545764218405498,0.305590396416454,0.640028920067476,0.482834898048289,0.500952549221265,0.444339832717438,0.488219978615794,0.678147690934564,0.541463498256788,0.476112074076617,0.798855709820105,0.385499156018479,0.587646045066594
knickers,-1.52349679064812,1.87829710109982,0.313049516849971,-0.838467468170644,1.86281645474366,0.40988421574942,-0.925745177722144,1.11992924477969,-1.23203036588596,-1.03758271843036,-1.27397015204925,0.545764218405498,-1.11293266387213,-1.21200631296762,-0.746447727817227,-1.04286348297005,0.409948204798131,0.488219978615794,-0.579136556452809,-1.29083701380002,-1.22428819048273,0.544982073224733,-1.40253032458671,0.273060367836083
loafers,1.76970265388205,1.87829710109982,1.87829710109982,1.47512295264596,1.04579169389118,0.40988421574942,0.637426792165154,1.01657660129688,1.4478500703509,1.63290638738537,1.67964779823254,1.12713755359112,1.11617500229564,0.640028920067476,2.15602513880969,2.04476858141258,1.47608867029663,1.25372168724683,0.403116761818576,1.47631069828577,1.68429120942142,1.05272934641548,0.743105052139517,1.59432021220423
necklace,0.0446934210329095,0.313049516849971,0.313049516849971,-1.00571496847064,0.228766933038696,0.40988421574942,-0.231002079994456,-0.823100452697067,-1.05337167013683,-1.00501577811553,-0.206397398935354,-1.27102745404956,-0.748169591226492,-1.21200631296762,-1.19035534271311,-1.0113570333335,-1.24084993532857,0.488219978615794,0.0102154345100223,-0.393383701772197,0.297122572544054,-0.25895110932728,-0.150909688163078,-0.796530934747653
