Row,subj01,subj02,subj03,subj04,subj05,subj06,subj07,subj08,subj09,subj10,subj11,subj12,subj13,subj14,subj15,subj16,subj17,subj18,subj19,subj20,subj21,subj22,subj23,subj24
alien,0.289662061010829,-0.321789431268607,0.594083797320802,-0.284343976989049,-0.230392994370705,-0.349763771797747,0.363111128614264,-0.209572596326438,0.643594023790019,0.693185046842378,-0.213748120676627,0.579828525930064,-0.366999746695326,-0.0831358401660083,0.0114893128752259,-0.183466535045468,-0.248609558834327,0.0891231163505972,0.687768539790764,-0.184499631193014,-0.317365093407176,-0.440218835717067,1.09986426164522,-0.733582151634782
angel,-1.52072582030685,-2.21815440375395,0.117349885890529,-0.284343976989049,-1.21931884027744,-0.349763771797747,-0.313325400100833,-0.491930884790201,-0.980531185945273,-0.176804283202712,-2.22602122328086,-0.215546681107061,-0.366999746695326,-0.448259462516721,0.0114893128752259,-1.4715021406729,-1.38381302383125,0.0891231163505972,-1.83031893947276,-0.882187312174999,-0.317365093407176,-2.127332020729,-0.966354726994641,0.570682196337073
banshee,-1.84659563894403,-2.21815440375395,-1.60622656312661,-1.64287631149229,-1.56677927262306,0.450111797802091,-1.93677306901706,-1.77822975445846,0.533483840079152,-1.80452625554514,0.188706499844219,-2.20398469869987,0.85181860026332,-1.48745746459182,-0.56297633088606,-1.4715021406729,0.318992173664136,0.0891231163505972,-0.0498530450440049,-1.30855200610843,0.115897832745965,-0.440218835717067,-1.44317449360384,-2.06446413936116
bigfoot,0.253454303384475,0.744915865754399,0.557411957980012,0.97940703185117,0.571438772580705,0.377395836929378,0.606628278951699,1.35908456180558,0.753704207500886,1.0018909381487,1.53022190158037,-0.215546681107061,-0.637848268241691,1.23692648679426,0.298722134755869,1.16740007573452,1.05687442591214,0.0891231163505972,0.687768539790764,1.21087573077096,0.711634356206534,1.52154068173867,0.623044495036019,0.570682196337073
centaur,1.0138172135379,0.715285163059316,0.557411957980012,1.01100080707218,1.0792655583166,1.17727140652922,0.768973045843322,0.512009696414291,0.616066477862302,0.159965780040549,-0.705637101313217,0.579828525930064,0.85181860026332,0.422419944627285,0.298722134755869,0.696167537090336,0.120331567289674,0.0891231163505972,0.687768539790764,0.784511036837521,0.928265819283105,0.972248016851063,0.94092433944215,0.597299836091601
chimera,-0.977609455911547,0.744915865754399,-0.249368507517374,-0.284343976989049,0.43780014475547,0.668259680420228,0.579570817803095,-0.774289173253965,-0.870421002234406,0.328350811662179,0.188706499844219,-0.215546681107061,0.106985166010814,0.506679242092834,0.0114893128752259,0.476259019056385,-0.333749818709096,0.0891231163505972,-1.67770757709315,0.0480629291343146,-0.967259482636888,-0.244042883971494,0.464104572832953,0.570682196337073
cyclops,0.941401698285193,0.715285163059316,0.520740118639222,1.1373759079562,1.10599328388165,0.886407563038366,0.768973045843322,0.731621698552774,0.80875929935632,1.0018909381487,0.367575220075706,1.37520373296719,0.919530730649912,0.984148594397612,1.1604206003978,0.664752034514058,0.120331567289674,0.0891231163505972,0.687768539790764,1.09459445060729,-0.317365093407176,1.05071839754929,1.09986426164522,0.597299836091601
demon,0.50690860676895,0.715285163059316,0.337380921935271,0.947813256630165,0.70507740040594,0.631901699983872,0.714858123546114,-0.209572596326438,0.450901202296001,0.805441734590132,0.635878300422937,0.341215963818927,0.784106469876729,0.6190249720469,1.44765342227844,-0.057804524740353,1.08525451253706,0.0891231163505972,0.662333312727496,0.978313170443628,0.495002893129964,0.854542445803719,-0.0127151937762452,0.597299836091601
devil,0.687947394900718,0.715285163059316,0.520740118639222,1.10578213273519,1.10599328388165,-0.349763771797747,0.768973045843322,0.574755982739572,0.80875929935632,1.0018909381487,1.53022190158037,1.37520373296719,0.885674665456616,1.04032145937464,1.73488624415908,1.10456907058196,1.08525451253706,0.0891231163505972,0.662333312727496,0.823271463558743,1.46984447697453,1.52154068173867,0.464104572832953,0.570682196337073
dragon,0.90519394065884,0.537500946888815,0.117349885890529,0.789844380525137,-0.257120719935752,-0.349763771797747,0.0654790559796214,-0.209572596326438,0.643594023790019,0.637056702968501,-0.705637101313217,-0.215546681107061,-0.197719420728847,0.647111404535416,0.0114893128752259,0.0992729881410407,0.233851913789367,0.0891231163505972,0.687768539790764,0.590708903231414,-0.967259482636888,0.266014590566998,1.09986426164522,0.597299836091601
dwarf,0.362077576263536,0.685654460364232,0.887458512047124,0.758250605304132,0.999082381621457,-0.349763771797747,0.227823822871245,0.355143980601089,0.395846110440568,0.917698422337885,0.859464200712296,-0.215546681107061,-0.163863355535551,0.871802864443547,0.585954956636512,0.507674521632664,-0.106709125709711,0.0891231163505972,0.687768539790764,0.862031890279964,-0.317365093407176,-0.165572503273264,0.781984417239085,0.544064556582545
elf,0.50690860676895,-0.736619268999776,-0.249368507517374,-0.284343976989049,-0.978769310192021,0.995481504347435,-0.583900011586871,-0.209572596326438,0.753704207500886,-0.597766862256787,0.188706499844219,-0.215546681107061,-0.0284390947623685,-0.335913732562655,0.0114893128752259,0.884660552548009,-0.504030338458635,0.0891231163505972,-1.60140189590335,-0.843426885453778,1.25321301389796,-0.440218835717067,-1.28423457140077,-0.733582151634782
fairy,-1.95521891182309,-2.21815440375395,-0.249368507517374,-1.67447008671329,-1.56677927262306,-2.1313048131792,-1.82854322442265,-0.742916030091325,-1.86141265563221,-1.29937116068025,-2.04715250304937,-2.16421593834802,-0.163863355535551,-1.45937103210331,0.0114893128752259,-1.4715021406729,-1.75275414995525,0.0891231163505972,-1.83031893947276,-1.88995840692676,-2.97110051609517,-2.24503759177635,-1.28423457140077,-2.06446413936116
faun,-0.615531879648011,-1.15144910673094,0.814114833365544,-0.284343976989049,-0.978769310192021,-1.94951491099742,0.471340973208679,1.35908456180558,-1.66871983413819,-1.24324281680637,-1.15280890189194,0.818441088041202,0.817962535070024,-1.54363032956886,-0.275743509005417,-1.03168510460499,-1.75275414995525,0.0891231163505972,-1.75401325828295,-1.46359371299332,-0.913101616867745,-0.440218835717067,-1.44317449360384,0.544064556582545
genie,0.687947394900718,0.715285163059316,0.484068279298432,-0.284343976989049,-1.56677927262306,-2.16766279361556,0.768973045843322,0.323770837438449,-1.75130247192134,0.66512087490544,-0.929223001602576,-0.215546681107061,0.817962535070024,1.04032145937464,0.0114893128752259,0.382012511327549,-0.532410425083558,0.0891231163505972,0.662333312727496,0.706990183395078,-0.317365093407176,-0.440218835717067,-1.28423457140077,0.570682196337073
ghost,-0.50690860676895,0.389347433413397,-0.249368507517374,-0.284343976989049,-0.230392994370705,-0.349763771797747,-0.340382861249437,-0.209572596326438,-1.61366474228276,0.328350811662179,-0.705637101313217,-0.215546681107061,-0.976408920174649,-0.251654435097106,0.0114893128752259,-0.654699073689649,-0.333749818709096,0.0891231163505972,-0.558557586309363,-0.0294579243081282,-0.317365093407176,-0.440218835717067,0.146224728426821,-0.706964511880255
ghoul,-0.50690860676895,0.567131649583898,0.2273654039129,-0.284343976989049,0.624894223710799,0.231963915183953,-0.0698082497633979,1.35908456180558,0.836286845284037,0.889634250400947,0.233423679902091,0.142372162059645,0.716394339490137,0.338160647161736,0.0114893128752259,0.570505526785221,1.08525451253706,0.0891231163505972,0.687768539790764,0.435667196346529,0.982423685052248,0.501425732661686,0.146224728426821,0.570682196337073
gnome,0.832778425406133,0.715285163059316,0.997474030069495,1.29534478406123,0.785260577101081,0.740975641292941,0.768973045843322,0.919860557528617,-0.182232354041485,-0.401317658698219,1.30663600129101,-0.215546681107061,0.37783368755718,-0.111222272654525,0.0114893128752259,0.727583039666615,-0.362129905334019,0.0891231163505972,-0.583992813372631,1.09459445060729,0.549160758899106,-0.0478669322259199,0.781984417239085,0.570682196337073
goblin,0.760362910153425,0.744915865754399,0.30070908259448,0.726656830083126,0.999082381621457,0.377395836929378,0.606628278951699,0.41789026692637,0.80875929935632,0.216094123914426,1.08305010100166,0.818441088041202,0.547114013523659,0.815629999466514,1.1604206003978,0.570505526785221,0.432512520163829,0.0891231163505972,0.687768539790764,0.823271463558743,0.440845027360821,0.815307255454604,0.464104572832953,0.597299836091601
god,0.362077576263536,0.744915865754399,1.58422345952214,-0.284343976989049,1.10599328388165,-0.349763771797747,0.768973045843322,0.261024551113168,0.836286845284037,0.805441734590132,1.30663600129101,0.579828525930064,0.310121557170589,0.422419944627285,0.0114893128752259,1.32447758861591,1.08525451253706,0.0891231163505972,0.687768539790764,-0.0294579243081282,-0.317365093407176,1.01148320720018,0.146224728426821,0.570682196337073
golem,-0.325869818637182,0.715285163059316,0.447396439957641,0.537094178757093,1.10599328388165,0.740975641292941,0.633685740100302,1.35908456180558,0.80875929935632,1.0018909381487,-0.0348794004451401,0.579828525930064,0.242409426783997,0.956062161909096,0.0114893128752259,0.413428013903828,1.08525451253706,0.0891231163505972,0.687768539790764,0.086823355855536,0.440845027360821,0.77607206510549,0.146224728426821,0.597299836091601
gorgon,0.181038788131768,0.715285163059316,-2.08296047455689,0.758250605304132,-0.845130682366786,0.85004958260201,-1.80148576327404,-1.37037889334413,0.588538931934586,-1.69226956779738,0.00983777961273175,1.4547412536709,-2.46607578867966,0.759457134489481,-1.42467479652799,0.444843516480107,0.148711653914597,-3.96192762685836,0.662333312727496,-0.843426885453778,0.549160758899106,0.69760168440726,-1.76105433800997,0.597299836091601
