Row,subj01,subj02,subj03,subj04,subj05,subj06,subj07,subj08,subj09,subj10,subj11,subj12,subj13,subj14,subj15,subj16,subj17,subj18,subj19,subj20,subj21,subj22,subj23,subj24
amsterdam,-1.09213558729053,-0.858554480122532,-0.112726888299033,1.09952841671974,-0.751400147593758,0.537765095938655,-2.15989669465188,-2.28102760916896,-0.696494686727828,-0.553187551731275,-0.206927159694173,-1.48093220168554,-1.2283226308249,-0.832356789679663,1.02207095765692,-1.67728302329016,-0.797609034460556,-1.21105538131042,-1.25125379219464,-0.678744001095023,0.791281841371053,-0.383404931603383,-0.838644534258772,2.20241358044551
atlanta,0.348133649904969,1.57401654689131,-0.164915262511548,1.15664677602986,-0.751400147593758,1.31996887184943,-0.476065111294638,0.0725692360612652,0.37590393951437,2.29242742631026,-0.584876309820516,0.393665521967041,-0.272429532906691,-0.66720663299719,0.772785358228403,1.27915003773833,-1.68591921351979,0.43005510760919,-0.753407455777673,1.75965718394123,0.672470754078102,-0.383404931603383,-1.16442210028604,2.0013717200671
baghdad,1.9530050856371,0.476974711179185,1.713866209139,1.1280875963748,-0.585711030153017,1.66218302381039,2.20275786222825,1.78873360237497,0.714556137275065,1.72330443070196,2.34422960365864,1.92742729586461,2.11730321188884,2.55322142231103,2.01921335537099,0.737137309883103,-1.59241287888198,1.56620852301507,2.35813214682835,1.96007371969764,1.32593173418933,1.50219309267555,2.37259147372432,2.15215311535091
bangkok,-0.269124594607387,0.476974711179185,0.356968479613604,0.47122646430846,0.491268233211795,1.07553019187731,0.518926278871004,-0.025497299156661,1.33541849983634,0.58505843948534,1.21038215327961,-0.288006377542987,0.205517016052415,0.488844463780119,-0.972213837771216,-0.346888145827342,0.41797331583103,0.472134863735334,0.28377241175767,0.991393796875014,1.68236499606819,-0.645293546086568,-0.0474704453354023,-0.360870139379251
barcelona,-0.886382839119744,-1.09704183571212,-0.321480385149093,0.328430566033169,-0.0886436778307961,-1.07553019187731,-0.169913914320594,-0.613896510464218,-0.414284521927249,-0.553187551731275,-0.96282545994686,-1.56614118912429,-0.989349356345349,-0.749781711338426,0.0249285599428517,-0.396162030177817,-0.56384319786602,0.00925754634775159,-0.628945871673432,-0.044091637866409,-1.58493990448797,-0.383404931603383,-0.838644534258772,-0.360870139379251
beijing,-0.474877342778173,-1.14473930683004,-1.31305949518688,-0.0999571287927037,-0.171488236551166,-0.391101887955386,0.365850680383982,0.121602503670228,0.77099817023518,-0.553187551731275,0.218265634197963,-0.37321536498174,0.444490290531968,-0.543344015485335,-0.473642638914182,-0.543983683229241,1.11927082561464,0.219656326978471,0.117823632952015,-0.645341245135622,0.4348485794922,-0.226271762913472,0.557545034429527,-0.360870139379251
berlin,-0.680630090948958,0.524672182297103,-0.00835013987400225,-1.52791611154561,-0.420021912712277,-0.244438679972116,-0.782216308268682,-0.123563834374587,-0.470726554887365,0.0159354438770327,-1.10455639124424,-0.714051314736755,-0.511402807386244,-0.749781711338426,-0.224357039485665,-0.593257567579716,0.137454311917587,-0.958576844553556,0.491208385264738,-0.511730221298019,-0.396829031558456,-0.43578265450002,-0.605946272810722,-0.260349209190044
boston,0.142380901734184,1.66941148912715,0.0438382343385129,-1.15664677602986,-0.999933823754868,-0.342214151960962,-0.858754107512193,-0.760996313291107,-1.76889331297003,-1.46378434470457,-0.915581816181067,-0.799260302175508,-0.272429532906691,-0.749781711338426,1.02207095765692,-0.494709798878767,-0.844362201779463,0.0513373024738954,0.0348492435491876,-0.511730221298019,-0.337423487911981,-0.645293546086568,-1.07134279570682,1.34798567383726
cairo,1.3768973907589,0.476974711179185,1.19198246701385,0.47122646430846,0.905491026813646,1.22219339986058,0.97815307433207,0.906134785413638,0.827440203195296,0.0159354438770327,1.63557494717175,0.947523940318939,0.444490290531968,1.93390833475176,0.772785358228403,0.490767888130729,-0.423583695909299,0.345895595356902,0.491208385264738,1.05819930879382,0.613065210431627,1.18792675529573,0.604084686719137,-0.260349209190044
chicago,0.75963914624654,2.05099125807049,0.931040595951271,1.1280875963748,1.60966977593679,1.56440755182154,-0.858754107512193,1.44550072911223,1.5611866316768,1.15418143509365,0.218265634197963,2.26826324561962,1.40038338845018,-0.336906319632244,1.76992775594247,2.46172326214972,1.63355566612261,1.06125144950135,-1.20976659749322,2.26069852333224,1.56355390877523,-0.173894040016835,2.18643286456588,-0.260349209190044
