Row,subj01,subj02,subj03,subj04,subj05,subj06,subj07,subj08,subj09,subj10,subj11,subj12,subj13,subj14,subj15,subj16,subj17,subj18,subj19,subj20,subj21,subj22,subj23,subj24,subj25
alabama,-0.21962655599168,0.612415137235112,-0.804073340343767,-0.413174417855416,0.346403869770691,-0.329442705623159,-0.303373247065981,-0.520740078778558,-0.99874015564406,-0.643680470177891,-0.812825188172444,0.655474719190294,-0.100083253251685,-0.901744446502008,0.0194145068678833,-0.029402430956417,-0.241346273224951,-0.143676827112161,0.107883674261842,-0.170976473660719,0.940068959374104,0.237444357924494,0.38340530278342,-0.93178848152697,-0.68484263135854
alaska,1.95848804888448,3.75578486817639,2.17397606833685,0.961019876563928,-1.16502810918162,0.435086780000205,1.32184057650177,0.137234750003013,2.22168728500413,2.31995335858946,3.33424209842166,1.26888688955554,2.0255787627133,1.21735500277771,1.08721238460145,1.44071911686444,2.01298704810701,0.803030948433088,2.45081195368569,1.45737089453661,1.72809520737015,0.661452139932519,-1.52845402376463,0.852040818693581,0.863089343629941
arizona,0.642543808438467,-0.0379372208906706,0.982756304864604,0.365535682315545,0.142156305047406,0.435086780000205,0.418944007853021,0.748211376728758,0.550326208212033,0.344197472744559,0.526996550573343,-0.0455677612271327,0.785609253400392,0.586133890226305,0.310632109886129,0.58710015361362,0.598503395506564,1.35991787522441,0.325830490952433,0.846740631462609,0.244751681730536,0.430175167928142,1.00346778706927,1.06190308930776,0.675461225449519
arkansas,-0.0381170055853329,-0.200525310422116,-0.804073340343767,0.273922729354256,-0.266338824399164,0.157076057955346,0.599523321582772,0.419223962337973,0.0203824521560012,-0.175738286688309,-0.430018977102219,0.34876863400767,-0.365791005247307,-1.03700611347731,0.213559575546713,-0.55105846405414,0.99632692280044,0.747342255753956,0.107883674261842,-0.170976473660719,-1.74849118084769,0.353082843926683,0.38340530278342,-0.0923393990702401,-0.121958276817274
california,1.41395939766544,1.96731588333049,2.17397606833685,2.28940769450263,2.63397659467148,3.42370204198245,1.68299920396127,1.82917002401277,1.93633295482012,2.73590196613575,1.42021104307053,1.61940812976426,1.58273250938726,1.17226778045261,1.28135745328028,1.72525877128138,1.83617659153196,1.41560656790354,2.39632524951304,1.86445773658594,0.569233077964201,1.5480138659493,1.83021776611708,2.53093898360704,1.66050884589673
colorado,1.23244984725909,-0.363113399953562,0.982756304864604,0.869406923602638,0.101306792102749,0.574092141022635,1.14126126277202,0.983202387007891,0.0203824521560012,0.240210320857985,0.909802761643568,0.217323168929402,0.874178504065599,0.541046667901205,1.37842998761969,0.72936998082209,0.33328771064398,0.190455328962633,0.38031719512508,1.05028405248727,-0.589629051441746,0.314536681925953,0.84845216599781,0.537247412772307,0.628554195904413
connecticut,-1.98934467245356,-1.01346575807934,-0.208463458607643,-1.55833632987154,0.591500947438633,-1.9280043573811,-1.20626981571473,-2.07168074662083,-1.56944881601209,-1.05962907772419,-1.25943243442104,-2.01724973740114,-0.720068007908138,-1.80348889300402,-1.1454559052051,-1.21498432436033,-1.96524822483175,-1.87002630016526,-1.41774404257229,-1.18869357878405,-1.60942772531898,-2.19096384812147,-0.34000092888341,-1.50890972571597,-1.90442539953128
delaware,-1.89858989725039,-1.17605384761079,-0.804073340343767,-1.10027156506509,-0.552285415011763,-1.78899899635867,-0.604338769948898,-1.1317167055043,-1.52868391170009,-1.37159053338391,-1.76984071584801,-2.32395582258377,-2.09289139321886,-2.34453556090522,-1.43667350822334,-2.25829639055578,-1.78843776825669,-2.59397930499398,-0.98185040919111,-1.39223699980871,0.244751681730536,-2.11387152412001,-1.52845402376463,-0.93178848152697,-0.778656690448751
florida,0.687921196040053,-0.254721340265932,2.17397606833685,1.37327816488973,2.10293292639094,0.64359482153385,1.20145436734861,0.466222164393799,-0.387266590964023,-0.435706166404743,0.144190339503118,0.567844409138116,0.519901501404769,0.586133890226305,0.795994781583204,0.207713947724366,0.952124308656676,0.190455328962633,0.38031719512508,0.846740631462609,-1.98026360672888,0.545813653930331,0.538420923854883,1.42916206288258,-0.919377779084067
georgia,0.279524707625774,0.883395286454188,0.387146423128481,0.0448903469510318,1.98038438755697,0.226578738466561,0.719909530735938,-0.614736482890211,0.0203824521560012,-0.33171901451817,-0.302416906745478,-0.0893829162532218,-0.365791005247307,0.315610556275703,0.601849712904374,0.349983774932836,0.244882482356452,0.970097026470485,0.216857082607137,0.0325669473639464,1.12548690007906,0.198898195923764,0.693436544926347,0.432316277465216,0.487833107269097
hawaii,-1.89858989725039,-1.06766178792316,0.982756304864604,0.136503299912321,-1.0833290832923,-1.02446951073531,-1.80820086148057,-1.17871490756013,-1.48791900738809,-1.42358410932719,-0.812825188172444,-1.49146787708807,0.342763000074354,0.991918891152208,0.990139850262034,-2.54283604497272,-2.05365345311927,-2.25984714891919,-1.1997972258817,-1.59578042083338,-1.00681941802789,-1.99823303811782,-1.01173528685975,-2.24342767286561,-0.637935601813434
idaho,0.143392544821014,0.0704548387969598,-0.804073340343767,-0.64220680025864,-0.919931031513676,0.296081418977776,-0.604338769948898,0.466222164393799,0.99874015564406,0.240210320857985,0.399394480216601,-0.0455677612271327,-0.0557986279190807,1.08209333580241,-0.174730561810947,-0.740751566998767,0.421692938931508,0.0233892509252357,0.543777307643023,-0.374519894685385,-0.821401477322935,0.0447135479208462,0.021702186950005,0.0650573038903966,0.487833107269097
illinois,0.234147320024187,-0.363113399953562,0.387146423128481,0.365535682315545,0.836598025106576,0.226578738466561,0.479137112429605,0.137234750003013,0.509561303900031,-0.123744710745023,0.207991374681489,-0.0893829162532218,-0.0557986279190807,0.270523333950602,0.698922247243789,0.255137223460523,0.598503395506564,0.914408333791353,-0.709416888327872,-0.170976473660719,1.31090484078401,0.353082843926683,-0.0816415604309707,0.0650573038903966,0.722368254994624
indiana,0.279524707625774,-0.363113399953562,-0.804073340343767,-0.550593847297351,-0.143790285565193,-0.190437344600729,0.418944007853021,-0.614736482890211,-0.101912260780006,0.344197472744559,-0.174814836388736,0.0420625488250456,-0.365791005247307,-0.180348889300402,-0.271803096150362,0.72936998082209,0.465895553075272,-0.087988134433029,-0.219036550774044,-0.57806331571005,-1.93390912155264,0.353082843926683,0.435077176473908,0.012591736236851,0.581647166359308
iowa,-0.128871780788506,0.0704548387969598,-0.804073340343767,0.50295511175748,-0.0620912596758788,0.296081418977776,-0.604338769948898,-0.943723897280996,0.0203824521560012,0.0322360170848379,-0.366217941923849,-0.0893829162532218,0.209909124076542,1.03700611347731,-0.271803096150362,0.255137223460523,-1.12539855610023,-0.199365519791294,-0.328009959119339,-0.57806331571005,-0.543274566265508,0.198898195923764,0.125045934330981,-0.512063940298605,-0.16886530636238
kansas,0.143392544821014,-0.146329280578301,-0.804073340343767,0.0448903469510318,-0.797382492679705,0.365584099488991,0.599523321582772,0.513220366449626,0.387266590964023,-0.227731862631596,0.33559344503823,0.436398944059848,-0.100083253251685,-0.225436111625502,0.116487041207298,-0.883021394207237,-0.418156729800007,0.190455328962633,-0.382496663291986,0.643197210437943,-1.56307324014274,0.545813653930331,-1.11507903424073,-0.774391778566333,0.534740136814202
kentucky,0.098015157219427,-0.308917370109747,-0.804073340343767,-0.0925290824909026,-0.225489311454507,0.157076057955346,0.599523321582772,0.090236547947187,-0.631856016836038,-0.643680470177891,-0.49382001228059,0.173508013903313,-0.454360255912515,0.811570001851807,-0.271803096150362,-0.456211912581827,0.510098167219036,-0.979007217299146,0.271343786779785,-0.57806331571005,1.44996829631272,0.160352033923035,-0.598360297335849,0.432316277465216,0.487833107269097
louisiana,-0.174249168390093,0.449827047703666,-0.804073340343767,0.228116252873611,-0.348037850288478,0.157076057955346,0.117978484970104,-0.0977562602761191,-0.631856016836038,-0.227731862631596,-0.49382001228059,0.392583789033759,-0.365791005247307,0.946831668827108,0.116487041207298,-0.40878863684567,-0.860182871237647,-0.366431597828691,0.271343786779785,-0.170976473660719,0.244751681730536,0.353082843926683,1.3134990292122,-1.14165075214115,0.956903402720152
maine,-0.718777819609133,-0.417309429797377,-0.804073340343767,-1.78736871227476,-0.838232005624362,-1.64999363533624,-2.10916638436349,0.137234750003013,-0.794915634084048,-0.851654773951038,-0.749024152994074,0.480214099085937,-1.87146826655584,0.450872223251004,-0.465948164829192,-0.83559811847108,0.510098167219036,-0.255054212470426,-0.818390296673167,-0.985150157759382,0.569233077964201,0.430175167928142,-0.753375918407312,-2.08603096990497,-1.01319183817428
maryland,-0.764155207210719,-1.17605384761079,-0.804073340343767,-0.917045659142509,0.183005817992063,-0.607453427668019,-0.00240772418306329,-1.1317167055043,-1.08026996426807,-0.0197575588584489,-1.51463657513452,-0.834240551696737,-1.20719888656678,-1.17226778045261,-1.1454559052051,-1.54694725451343,-1.39061424096281,-1.48020545141134,-0.709416888327872,-1.18869357878405,-0.589629051441746,-1.38149444610615,-1.16675090793122,-0.302201669684423,-1.85751836998618
massachusetts,-1.8532125096488,-1.06766178792316,-0.208463458607643,-1.87898166523605,0.999996076885204,-1.71949631584746,-0.363566351642564,-1.88368793839753,-1.44715410307609,-1.16361622961076,-0.812825188172444,-0.965686016775005,-0.100083253251685,-0.631221112551405,0.601849712904374,-0.930444669943394,-0.948588099525175,0.190455328962633,-0.872877000845815,-1.39223699980871,-0.311502140384319,-1.53567909410907,-0.908391539478776,-0.669460643259242,-1.90442539953128
michigan,-0.401136106398026,-0.0379372208906706,0.982756304864604,0.686181017680059,0.63235046038329,0.574092141022635,0.418944007853021,0.32522755822632,0.346501686652021,-0.0717511348017358,0.718399656108455,0.304953478981581,0.0327706227461269,-0.180348889300402,0.116487041207298,0.634523429349776,0.863719080369148,0.079077943604368,0.707237420160966,-0.374519894685385,0.522878592787963,0.353082843926683,0.486749050164395,0.589712980425853,-0.121958276817274
minnesota,1.27782723486068,0.937591316298003,-0.804073340343767,0.41134215879619,0.346403869770691,0.157076057955346,0.298557798699854,0.936204184952064,0.428031495276026,-0.33171901451817,1.03740483200031,0.567844409138116,-0.0557986279190807,0.631221112551405,0.601849712904374,0.44483032640515,-0.0203332025061315,0.858719641112221,0.707237420160966,1.66091431556127,0.244751681730536,0.62290597793179,-0.546688423645361,0.904506386347126,0.581647166359308
mississippi,0.00726038201625371,0.233042928328405,0.387146423128481,0.548761588238124,-0.225489311454507,-0.120934664089514,-0.965497397408399,-0.379745472611078,0.631856016836038,0.0842295930281247,-0.49382001228059,0.392583789033759,-0.321506379914704,-0.631221112551405,-0.174730561810947,1.06133291097519,0.0680720257813965,0.468898792358294,0.325830490952433,-0.170976473660719,-1.88755463637641,0.353082843926683,-0.391672802573898,-0.564529507952151,0.159483900453359
missouri,0.234147320024187,0.17884689848459,-0.208463458607643,0.640374541199414,0.346403869770691,0.157076057955346,0.117978484970104,0.889205982896238,0.509561303900031,0.0842295930281247,-0.174814836388736,0.567844409138116,-0.365791005247307,0.315610556275703,0.213559575546713,0.349983774932836,0.244882482356452,-0.310742905149558,0.107883674261842,0.643197210437943,-0.126084199679367,0.430175167928142,0.641764671235859,-0.197270534377331,0.581647166359308
montana,1.41395939766544,0.829199256610373,-0.804073340343767,0.41134215879619,-1.20587762212628,0.852102863067495,2.16454404057394,1.3591880034545,0.876445442708053,-0.539693318291317,0.973603796821939,0.655474719190294,1.58273250938726,0.856657224176907,1.18428491894086,0.87163980803056,0.77531385208162,1.24854048986615,0.489290603470375,1.86445773658594,0.569233077964201,0.58435981593106,0.0733740606404928,0.852040818693581,0.722368254994624
nebraska,0.143392544821014,0.0704548387969598,-0.804073340343767,-0.596400323777995,-0.838232005624362,0.92160554357871,-0.363566351642564,0.607216770561279,0.387266590964023,-0.227731862631596,0.463195515394972,0.34876863400767,1.13988625606122,-0.0901744446502008,1.66964759063794,0.397407050668993,-0.418156729800007,0.524587485037427,-0.328009959119339,0.643197210437943,-0.0333752293268912,0.699998301933249,-0.598360297335849,0.0650573038903966,0.675461225449519
nevada,0.098015157219427,0.341434988016036,0.387146423128481,-0.413174417855416,-0.879081518569019,0.226578738466561,1.26164747192519,1.59417901373364,0.346501686652021,-0.435706166404743,0.782200691286826,0.392583789033759,0.785609253400392,-0.315610556275703,0.116487041207298,0.919063083766716,0.952124308656676,0.468898792358294,0.216857082607137,1.66091431556127,0.615587563140439,0.314536681925953,-0.546688423645361,0.327385142158125,0.863089343629941
new-hampshire,-2.03472206005515,-0.850877668547899,-0.208463458607643,-1.64994928283283,-0.838232005624362,-2.06700971840353,-0.845111188255232,-1.36670771578343,-1.56944881601209,-0.799661198007751,-1.38703450477778,-2.49921644268813,-1.96003751722104,-2.29944833858012,-2.21325378293866,-0.97786794567955,-1.78843776825669,-1.9257149928444,-2.18055790098936,-1.18869357878405,0.940068959374104,-2.26805617212293,-1.32176652900268,-1.1941163197947,-1.90442539953128
new-jersey,-0.401136106398026,-0.959269728235529,0.982756304864604,-1.78736871227476,0.91829705099589,-0.0514319835782992,-0.845111188255232,-1.64869692811839,0.0203824521560012,-0.383712590461457,-1.96124382138312,-1.88580427232288,-2.09289139321886,-2.20927389392992,-2.21325378293866,0.397407050668993,-0.683372414662591,-1.53589414409047,-1.09082381753641,-0.985150157759382,1.31090484078401,-2.19096384812147,0.435077176473908,-1.45644415806243,-1.85751836998618
